id_credito,id_cliente,fecha_desembolso,producto,canal,monto,plazo_meses,tasa_ea,estado,dias_mora
CRED00302,CLI0217,2020-12-12,Plus,Convenio Empresa,5900000.0,18,1.87,Cancelado,0
CRED00303,CLI0709,2023-03-19,Express,Televentas,3400000.0,18,2.66,Al día,0
CRED00304,CLI0581,2020-04-15,Express,Referido,,36,2.04,Al día,0
CRED00305,CLI0487,2023-09-06,Express,Digital,1500000.0,24,2.08,Al día,0
CRED00306,CLI0278,2021-08-20,Express,Televentas,2300000.0,60,1.72,Al día,0
CRED00307,CLI0048,2023-07-02,Plus,Digital,5400000.0,18,2.48,Cancelado,0
CRED00308,CLI0077,2020-02-25,Express,Televentas,3100000.0,24,2.08,Al día,0
CRED00309,CLI0701,2021-08-10,Plus,Digital,3900000.0,60,2.65,Cancelado,0
CRED00310,CLI0288,2022-09-19,Empresarial,Digital,9300000.0,48,2.76,Al día,0
CRED00311,CLI0557,2020-06-17,Express,Televentas,1200000.0,36,2.49,Cancelado,0
CRED00312,CLI0578,2020-09-16,Express,Televentas,2000000.0,18,1.97,En mora,20
CRED00313,CLI0674,2022-11-01,Express,Digital,900000.0,36,2.36,Al día,0
CRED00314,CLI0034,2020-06-06,Plus,Convenio Empresa,5200000.0,18,1.93,Al día,0
CRED00315,CLI0184,2021-07-23,Plus,Televentas,4900000.0,24,3.03,Al día,0
CRED00316,CLI0323,2021-05-31,Express,Digital,2100000.0,36,2.8,Al día,0
CRED00317,CLI0017,2020-09-28,Plus,Televentas,4200000.0,36,2.34,Al día,0
CRED00318,CLI0213,2023-06-15,Empresarial,Convenio Empresa,15600000.0,36,3.14,Al día,0
CRED00319,CLI0602,2021-07-29,Express,Televentas,2300000.0,36,2.43,Cancelado,0
CRED00320,CLI0148,2021-07-17,Express,Digital,1300000.0,12,2.06,Al día,0
CRED00321,CLI0771,2021-06-10,Empresarial,Digital,,24,1.66,En mora,43
CRED00322,CLI0730,2020-01-30,Plus,Televentas,2900000.0,36,2.42,Cancelado,0
CRED00323,CLI0408,2020-08-16,Empresarial,Sucursal,11600000.0,18,2.96,Cancelado,0
CRED00324,CLI0079,2023-05-21,Plus,Convenio Empresa,2800000.0,18,2.97,Al día,0
CRED00325,CLI0307,2020-12-23,Plus,Digital,5800000.0,12,2.53,Al día,0
CRED00326,CLI0167,2023-04-26,Express,Televentas,2800000.0,24,2.17,Al día,0
CRED00327,CLI0578,2020-11-05,Plus,Referido,2900000.0,60,2.61,Al día,0
CRED00328,CLI0247,2023-09-11,Empresarial,Digital,9300000.0,18,2.8,Al día,0
CRED00329,CLI0581,2022-07-03,Plus,Sucursal,4000000.0,24,2.2,En mora,113
CRED00330,CLI0399,2022-01-27,Express,Sucursal,2300000.0,36,2.31,Al día,0
CRED00331,CLI0694,2020-12-25,Express,Digital,3100000.0,12,2.66,Al día,0
CRED00332,CLI0554,2021-06-19,Express,Sucursal,800000.0,48,2.99,Castigado,350
CRED00333,CLI0340,2023-12-06,Express,Digital,1400000.0,24,2.84,Al día,0
CRED00334,CLI0394,2021-04-28,Express,Referido,1500000.0,48,1.54,Al día,0
CRED00335,CLI0774,2022-09-20,Plus,Televentas,2400000.0,12,1.71,En mora,99
CRED00336,CLI0758,2021-01-05,Plus,Televentas,3400000.0,12,2.95,Al día,0
CRED00337,CLI0144,2022-12-16,Express,Televentas,1900000.0,18,2.92,Al día,0
CRED00338,CLI0706,2020-03-08,Plus,Convenio Empresa,3600000.0,18,2.16,Al día,0
CRED00339,CLI0742,2021-12-03,Express,Digital,900000.0,48,2.49,Cancelado,0
CRED00340,CLI0081,2020-06-21,Express,Televentas,5100000.0,12,3.04,Al día,0
CRED00341,CLI0513,2020-10-24,Express,Digital,1800000.0,36,3.05,Al día,0
CRED00342,CLI0764,2023-05-04,Plus,Digital,4200000.0,12,2.83,Al día,0
CRED00343,CLI0355,2020-11-11,Express,Digital,1000000.0,48,1.86,Al día,0
CRED00344,CLI0055,2022-10-12,Express,Televentas,1800000.0,36,2.74,Al día,0
CRED00345,CLI0101,2022-04-25,Express,Digital,1500000.0,24,1.67,Al día,0
CRED00346,CLI0448,2022-02-23,Plus,Digital,2100000.0,18,3.02,Al día,0
CRED00347,CLI0238,2021-05-02,Express,Digital,1100000.0,36,1.75,Al día,0
CRED00348,CLI0078,2023-09-15,Plus,Digital,5300000.0,18,2.63,Al día,0
CRED00349,CLI0349,2022-06-20,Plus,Televentas,7900000.0,18,2.54,Al día,0
CRED00350,CLI0620,2023-07-29,Plus,Sucursal,4500000.0,36,2.82,Al día,0
CRED00351,CLI0788,2020-12-08,Empresarial,Digital,13700000.0,60,2.44,Al día,0
CRED00352,CLI0629,2021-03-07,Express,Sucursal,1500000.0,48,1.6,Al día,0
CRED00353,CLI0610,2023-03-29,Express,Convenio Empresa,1600000.0,24,,En mora,144
CRED00354,CLI0407,2021-12-07,Empresarial,Televentas,13600000.0,24,2.15,Cancelado,0
CRED00355,CLI0793,2020-04-21,Express,Televentas,3200000.0,60,2.04,Al día,0
CRED00356,CLI0335,2023-08-08,Plus,Convenio Empresa,6300000.0,24,3.19,Al día,0
CRED00357,CLI0031,2021-06-25,Plus,Digital,2700000.0,24,2.5,Al día,0
CRED00358,CLI0650,2020-08-25,Plus,Televentas,3900000.0,48,2.71,Al día,0
CRED00359,CLI0280,2020-04-17,Empresarial,Convenio Empresa,10700000.0,18,2.39,Al día,0
CRED00360,CLI0462,2020-12-09,Empresarial,Televentas,9100000.0,12,2.81,Al día,0
CRED00361,CLI0503,2022-08-08,Plus,Referido,4600000.0,36,2.78,En mora,100
CRED00362,CLI0234,2022-03-27,Express,Digital,2300000.0,12,2.62,Al día,0
CRED00363,CLI0365,2022-09-02,Empresarial,Convenio Empresa,13300000.0,24,3.2,Al día,0
CRED00364,CLI0567,2021-09-09,Express,Televentas,3200000.0,24,2.28,En mora,103
CRED00365,CLI0385,2022-09-02,Express,Digital,1400000.0,24,2.7,Al día,0
CRED00366,CLI0443,2022-12-26,Empresarial,Digital,6500000.0,60,2.86,Al día,0
CRED00367,CLI0191,2021-04-23,Express,Televentas,1900000.0,18,2.14,Castigado,229
CRED00368,CLI0697,2022-02-16,Express,Referido,3400000.0,24,2.28,Cancelado,0
CRED00369,CLI0600,2023-10-31,Express,Televentas,1300000.0,12,3.15,En mora,53
CRED00370,CLI0677,2023-12-16,Empresarial,Convenio Empresa,12100000.0,36,1.55,Al día,0
CRED00371,CLI0390,2022-03-09,Plus,Televentas,5100000.0,36,2.07,Al día,0
CRED00372,CLI0088,2022-08-29,Plus,Digital,4300000.0,24,2.33,Cancelado,0
CRED00373,CLI0791,2021-06-21,Express,Digital,1600000.0,18,1.5,Al día,0
CRED00374,CLI0634,2020-10-24,Plus,Digital,2900000.0,36,3.03,Cancelado,0
CRED00375,CLI0303,2022-12-22,Plus,Digital,1800000.0,24,1.99,Al día,0
CRED00376,CLI0253,2022-06-09,Express,Digital,1000000.0,18,1.94,Al día,0
CRED00377,CLI0731,2020-01-25,Express,Convenio Empresa,1400000.0,24,2.89,Castigado,184
CRED00378,CLI0076,2021-08-14,Express,Convenio Empresa,2500000.0,24,1.97,Al día,0
CRED00379,CLI0085,2022-07-08,Empresarial,Digital,9500000.0,60,2.62,Al día,0
CRED00380,CLI0275,2022-02-21,Plus,Digital,3300000.0,48,2.9,Al día,0
CRED00381,CLI0158,2023-10-21,Empresarial,Digital,7500000.0,36,2.85,Al día,0
CRED00382,CLI0390,2021-10-08,Express,Televentas,2100000.0,48,2.83,Al día,0
CRED00383,CLI0729,2022-12-21,Plus,Digital,6400000.0,36,1.65,Al día,0
CRED00384,CLI0650,2023-10-30,Plus,Digital,,48,1.64,Al día,0
CRED00385,CLI0158,2020-03-25,Plus,Sucursal,4900000.0,12,2.02,En mora,1
CRED00386,CLI0758,2020-07-18,Empresarial,Convenio Empresa,6300000.0,24,,Al día,0
CRED00387,CLI0399,2022-12-24,Express,Digital,1400000.0,36,2.35,Castigado,171
CRED00388,CLI0325,2023-07-29,Express,Televentas,3500000.0,24,2.17,Al día,0
CRED00389,CLI0370,2021-12-25,Plus,Digital,5900000.0,18,2.45,Al día,0
CRED00390,CLI0110,2022-06-03,Plus,Convenio Empresa,2300000.0,18,2.01,Al día,0
CRED00391,CLI0094,2023-06-04,Plus,Televentas,3900000.0,18,2.33,En mora,147
CRED00392,CLI0006,2023-08-28,Express,Digital,1900000.0,18,,Castigado,201
CRED00393,CLI0316,2021-07-12,Plus,Convenio Empresa,3100000.0,18,1.83,En mora,152
CRED00394,CLI0456,2021-11-17,Express,Digital,600000.0,24,,Al día,0
CRED00395,CLI0369,2021-07-07,Express,Digital,1700000.0,48,2.64,Al día,0
CRED00396,CLI0780,2021-06-30,Plus,Digital,3000000.0,36,2.91,En mora,179
CRED00397,CLI0277,2020-07-20,Plus,Televentas,3000000.0,48,2.99,Cancelado,0
CRED00398,CLI0105,2021-06-06,Express,Digital,1400000.0,48,2.7,Castigado,94
CRED00399,CLI0136,2023-09-02,Express,Digital,1500000.0,24,2.67,Al día,0
CRED00400,CLI0090,2023-04-11,Express,Digital,1600000.0,18,1.6,Castigado,352
CRED00401,CLI0192,2022-03-12,Express,Digital,1100000.0,12,1.69,Al día,0
CRED00402,CLI0442,2022-08-02,Plus,Convenio Empresa,3700000.0,48,2.88,Al día,0
CRED00403,CLI0460,2023-10-14,Empresarial,Digital,5800000.0,12,,Al día,0
CRED00404,CLI0571,2021-05-10,Express,Digital,1800000.0,36,2.1,Al día,0
CRED00405,CLI0569,2023-10-08,Plus,Convenio Empresa,1500000.0,24,1.75,En mora,117
CRED00406,CLI0525,2023-04-20,Empresarial,Convenio Empresa,9000000.0,60,1.83,Cancelado,0
CRED00407,CLI0418,2021-02-03,Plus,Convenio Empresa,,24,2.82,En mora,129
CRED00408,CLI0106,2022-11-30,Express,Televentas,1100000.0,36,1.95,Al día,0
CRED00409,CLI0027,2021-11-22,Empresarial,Digital,12200000.0,18,,Al día,0
CRED00410,CLI0092,2023-10-19,Express,Convenio Empresa,2600000.0,18,1.76,En mora,135
CRED00411,CLI0363,2023-11-14,Express,Convenio Empresa,400000.0,24,2.65,Al día,0
CRED00412,CLI0568,2021-01-03,Express,Digital,1500000.0,60,2.74,En mora,67
CRED00413,CLI0096,2021-10-03,Express,Referido,500000.0,24,2.11,Al día,0
CRED00414,CLI0612,2023-01-26,Express,Digital,1500000.0,48,2.83,Al día,0
CRED00415,CLI0613,2020-01-22,Express,Sucursal,1600000.0,36,1.91,Al día,0
CRED00416,CLI0333,2023-10-09,Express,Referido,600000.0,36,2.68,Cancelado,0
CRED00417,CLI0395,2020-01-18,Plus,Convenio Empresa,7800000.0,24,2.74,Al día,0
CRED00418,CLI0013,2020-05-19,Empresarial,Sucursal,10700000.0,24,3.15,Al día,0
CRED00419,CLI0299,2020-01-25,Express,Convenio Empresa,1200000.0,18,1.89,En mora,78
CRED00420,CLI0424,2022-04-22,Empresarial,Digital,15200000.0,60,1.66,Al día,0
CRED00421,CLI0398,2020-07-19,Empresarial,Televentas,5700000.0,60,1.95,Cancelado,0
CRED00422,CLI0798,2022-12-11,Plus,Digital,2600000.0,36,1.71,Al día,0
CRED00423,CLI0087,2020-07-31,Express,Digital,600000.0,18,1.79,Al día,0
CRED00424,CLI0743,2023-11-04,Plus,Convenio Empresa,7500000.0,18,2.07,Cancelado,0
CRED00425,CLI0573,2022-07-02,Empresarial,Digital,10900000.0,60,2.2,Al día,0
CRED00426,CLI0249,2021-12-20,Plus,Digital,5000000.0,12,3.04,Al día,0
CRED00427,CLI0586,2021-03-25,Express,Televentas,1800000.0,48,1.83,Al día,0
CRED00428,CLI0534,2021-08-03,Plus,Referido,4900000.0,24,3.15,Al día,0
CRED00429,CLI0174,2021-05-30,Plus,Digital,4100000.0,24,2.88,Al día,0
CRED00430,CLI0702,2021-01-30,Plus,Digital,4400000.0,48,3.0,Al día,0
CRED00431,CLI0390,2020-03-10,Express,Digital,1700000.0,12,,Cancelado,0
CRED00432,CLI0174,2020-02-18,Express,Convenio Empresa,1300000.0,24,2.78,En mora,57
CRED00433,CLI0143,2023-06-22,Plus,Digital,3900000.0,60,2.84,Al día,0
CRED00434,CLI0276,2020-07-07,Empresarial,Convenio Empresa,10700000.0,36,2.24,Al día,0
CRED00435,CLI0309,2020-04-26,Express,Digital,1700000.0,36,2.37,Al día,0
CRED00436,CLI0275,2023-05-01,Empresarial,Digital,6300000.0,36,,Al día,0
CRED00437,CLI0505,2023-09-06,Express,Sucursal,900000.0,12,2.14,Al día,0
CRED00438,CLI0150,2021-03-20,Plus,Digital,5800000.0,18,1.57,Al día,0
CRED00439,CLI0065,2023-05-12,Plus,Televentas,3600000.0,24,2.8,Al día,0
CRED00440,CLI0172,2023-07-30,Plus,Digital,4900000.0,24,2.47,Al día,0
CRED00441,CLI0446,2020-09-06,Empresarial,Televentas,7100000.0,24,2.89,Al día,0
CRED00442,CLI0283,2023-12-21,Express,Televentas,900000.0,36,1.63,En mora,76
CRED00443,CLI0432,2020-09-02,Empresarial,Digital,7600000.0,12,2.56,En mora,69
CRED00444,CLI0307,2020-06-25,Express,Digital,1500000.0,36,1.92,Al día,0
CRED00445,CLI0496,2023-05-23,Plus,Digital,3200000.0,12,3.04,En mora,142
CRED00446,CLI0079,2020-09-23,Plus,Convenio Empresa,6300000.0,12,1.69,Al día,0
CRED00447,CLI0370,2022-02-08,Plus,Convenio Empresa,4300000.0,24,2.93,Cancelado,0
CRED00448,CLI0258,2023-09-06,Express,Televentas,3400000.0,48,1.65,Al día,0
CRED00449,CLI0253,2023-08-19,Empresarial,Televentas,11100000.0,12,1.54,En mora,31
CRED00450,CLI0739,2023-03-05,Express,Digital,600000.0,24,1.9,Al día,0
CRED00451,CLI0641,2021-01-13,Express,Digital,2500000.0,36,2.07,Al día,0
CRED00452,CLI0508,2020-08-15,Plus,Digital,2400000.0,18,2.57,Al día,0
CRED00453,CLI0609,2023-11-25,Express,Digital,1800000.0,24,1.72,Al día,0
CRED00454,CLI0632,2021-01-12,Plus,Digital,3000000.0,48,2.24,Al día,0
CRED00455,CLI0201,2021-06-02,Express,Televentas,3800000.0,24,1.85,Al día,0
CRED00456,CLI0469,2021-08-26,Express,Televentas,2900000.0,18,2.95,En mora,44
CRED00457,CLI0110,2022-08-14,Plus,Sucursal,3100000.0,36,1.58,Al día,0
CRED00458,CLI0139,2023-09-14,Plus,Digital,3800000.0,24,2.11,Al día,0
CRED00459,CLI0312,2020-06-04,Express,Televentas,1800000.0,12,2.57,Al día,0
CRED00460,CLI0007,2023-08-01,Plus,Convenio Empresa,5400000.0,12,3.05,Castigado,204
CRED00461,CLI0406,2022-07-17,Plus,Televentas,4000000.0,18,2.98,En mora,12
CRED00462,CLI0341,2021-07-20,Plus,Digital,2800000.0,12,3.02,En mora,137
CRED00463,CLI0636,2022-05-24,Express,Digital,1200000.0,18,1.61,Al día,0
CRED00464,CLI0390,2023-11-18,Plus,Digital,4000000.0,24,2.93,Al día,0
CRED00465,CLI0338,2023-09-29,Plus,Digital,6200000.0,24,2.83,Al día,0
CRED00466,CLI0451,2021-10-24,Plus,Convenio Empresa,4600000.0,48,3.03,Al día,0
CRED00467,CLI0343,2021-06-11,Express,Digital,1200000.0,36,2.03,Al día,0
CRED00468,CLI0441,2020-11-27,Plus,Digital,5000000.0,48,3.05,Al día,0
CRED00469,CLI0667,2020-05-31,Plus,Convenio Empresa,3500000.0,24,2.18,Al día,0
CRED00470,CLI0609,2021-07-21,Plus,Convenio Empresa,5500000.0,12,2.58,Al día,0
CRED00471,CLI0140,2020-05-07,Express,Televentas,4500000.0,24,2.22,Al día,0
CRED00472,CLI0308,2022-02-22,Empresarial,Convenio Empresa,8800000.0,48,2.23,Cancelado,0
CRED00473,CLI0329,2022-03-06,Plus,Digital,5300000.0,18,2.43,Al día,0
CRED00474,CLI0618,2021-11-12,Express,Digital,1200000.0,12,2.11,En mora,61
CRED00475,CLI0712,2020-05-03,Express,Digital,1600000.0,18,2.85,Al día,0
CRED00476,CLI0206,2021-06-12,Empresarial,Televentas,9900000.0,24,2.58,Al día,0
CRED00477,CLI0491,2021-06-26,Express,Sucursal,1500000.0,18,2.67,Al día,0
CRED00478,CLI0322,2020-12-30,Empresarial,Digital,20600000.0,12,1.89,En mora,75
CRED00479,CLI0182,2022-06-21,Plus,Televentas,3600000.0,18,3.15,Al día,0
CRED00480,CLI0408,2020-05-22,Plus,Digital,4900000.0,36,2.62,Cancelado,0
CRED00481,CLI0327,2022-10-04,Express,Televentas,800000.0,24,1.84,Al día,0
CRED00482,CLI0299,2021-02-14,Express,Digital,1900000.0,36,2.78,Al día,0
CRED00483,CLI0753,2023-06-03,Empresarial,Digital,13800000.0,24,1.8,En mora,11
CRED00484,CLI0712,2022-03-15,Express,Convenio Empresa,1300000.0,24,1.61,Al día,0
CRED00485,CLI0649,2020-12-31,Plus,Televentas,1700000.0,18,2.4,En mora,164
CRED00486,CLI0503,2023-08-14,Express,Televentas,1600000.0,24,2.44,Al día,0
CRED00487,CLI0590,2022-10-04,Express,Digital,1600000.0,12,1.82,Al día,0
CRED00488,CLI0249,2020-08-10,Express,Digital,2200000.0,24,2.09,En mora,38
CRED00489,CLI0334,2020-10-21,Plus,Digital,8100000.0,24,3.11,Cancelado,0
CRED00490,CLI0386,2023-01-12,Empresarial,Referido,8800000.0,18,1.98,Al día,0
CRED00491,CLI0288,2022-06-02,Express,Sucursal,1200000.0,18,1.76,En mora,72
CRED00492,CLI0403,2021-03-23,Express,Televentas,1000000.0,18,3.19,Al día,0
CRED00493,CLI0374,2023-06-11,Express,Digital,1800000.0,12,2.01,En mora,35
CRED00494,CLI0117,2023-08-10,Plus,Referido,4700000.0,18,,Al día,0
CRED00495,CLI0578,2020-08-05,Express,Televentas,1300000.0,60,1.89,Al día,0
CRED00496,CLI0205,2022-06-23,Empresarial,Televentas,12400000.0,24,2.44,Al día,0
CRED00497,CLI0607,2021-06-14,Plus,Digital,4700000.0,24,2.16,Al día,0
CRED00498,CLI0559,2020-07-30,Plus,Convenio Empresa,4100000.0,36,3.13,Al día,0
CRED00499,CLI0185,2020-03-12,Express,Televentas,1100000.0,36,2.24,Al día,0
CRED00500,CLI0699,2020-05-29,Empresarial,Convenio Empresa,8500000.0,60,2.49,Al día,0
CRED00501,CLI0787,2020-05-24,Express,Convenio Empresa,600000.0,48,3.11,Castigado,228
CRED00502,CLI0564,2023-03-16,Express,Digital,1800000.0,36,3.18,Al día,0
CRED00503,CLI0028,2021-05-28,Plus,Convenio Empresa,4000000.0,60,1.67,Al día,0
CRED00504,CLI0745,2022-07-02,Plus,Convenio Empresa,4300000.0,18,2.92,Al día,0
CRED00505,CLI0473,2020-02-08,Express,Digital,2000000.0,36,2.15,Cancelado,0
CRED00506,CLI0726,2022-10-16,Express,Digital,1900000.0,48,2.51,Al día,0
CRED00507,CLI0215,2020-10-31,Plus,Digital,3800000.0,36,2.14,Al día,0
CRED00508,CLI0449,2023-08-30,Express,Televentas,1700000.0,60,2.18,Al día,0
CRED00509,CLI0299,2023-08-04,Plus,Digital,2400000.0,12,1.77,Al día,0
CRED00510,CLI0710,2020-01-02,Plus,Televentas,3300000.0,24,2.47,Al día,0
CRED00511,CLI0071,2020-03-18,Express,Digital,1700000.0,60,2.43,Al día,0
CRED00512,CLI0419,2023-09-23,Express,Referido,1200000.0,24,1.82,Al día,0
CRED00513,CLI0690,2022-03-10,Express,Digital,2300000.0,36,2.42,Al día,0
CRED00514,CLI0512,2021-06-29,Plus,Digital,3200000.0,12,3.15,Al día,0
CRED00515,CLI0143,2020-11-06,Plus,Televentas,4300000.0,36,2.71,Al día,0
CRED00516,CLI0649,2023-12-04,Express,Televentas,1700000.0,48,2.32,Al día,0
CRED00517,CLI0311,2021-11-06,Plus,Digital,5200000.0,24,3.06,Cancelado,0
CRED00518,CLI0248,2022-03-12,Empresarial,Digital,12900000.0,12,2.48,Cancelado,0
CRED00519,CLI0259,2023-03-22,Express,Digital,2100000.0,12,1.73,Al día,0
CRED00520,CLI0675,2020-01-08,Empresarial,Convenio Empresa,5200000.0,48,2.43,Al día,0
CRED00521,CLI0158,2022-11-21,Express,Convenio Empresa,2600000.0,36,1.81,Al día,0
CRED00522,CLI0733,2023-12-20,Express,Televentas,3000000.0,12,2.8,Al día,0
CRED00523,CLI0434,2022-10-01,Express,Convenio Empresa,1300000.0,12,3.14,Al día,0
CRED00524,CLI0387,2022-09-06,Express,Convenio Empresa,1800000.0,36,2.11,Al día,0
CRED00525,CLI0076,2022-06-12,Express,Digital,1100000.0,36,2.24,Cancelado,0
CRED00526,CLI0460,2022-04-07,Express,Sucursal,700000.0,12,2.22,Cancelado,0
CRED00527,CLI0613,2020-05-23,Empresarial,Convenio Empresa,,18,1.99,Al día,0
CRED00528,CLI0491,2023-01-11,Plus,Digital,3300000.0,36,2.85,Al día,0
CRED00529,CLI0597,2021-04-07,Plus,Digital,3500000.0,24,2.55,Cancelado,0
CRED00530,CLI0411,2020-01-07,Express,Digital,1100000.0,60,1.61,Cancelado,0
CRED00531,CLI0548,2022-02-26,Express,Digital,1200000.0,24,2.93,Cancelado,0
CRED00532,CLI0519,2023-11-12,Express,Convenio Empresa,1600000.0,36,1.82,Al día,0
CRED00533,CLI0709,2022-09-14,Plus,Televentas,3000000.0,24,3.16,Al día,0
CRED00534,CLI0429,2020-09-05,Empresarial,Convenio Empresa,11600000.0,60,2.14,Al día,0
CRED00535,CLI0557,2023-03-07,Express,Convenio Empresa,2100000.0,24,2.55,Al día,0
CRED00536,CLI0038,2023-01-01,Express,Televentas,4200000.0,18,1.63,Al día,0
CRED00537,CLI0369,2022-01-05,Plus,Convenio Empresa,5900000.0,18,2.09,Al día,0
CRED00538,CLI0719,2021-11-13,Express,Digital,1800000.0,48,2.86,Cancelado,0
CRED00539,CLI0550,2023-10-28,Express,Digital,1300000.0,24,2.31,Cancelado,0
CRED00540,CLI0609,2021-09-12,Plus,Televentas,4400000.0,24,,Al día,0
CRED00541,CLI0654,2022-03-31,Plus,Digital,4500000.0,24,2.48,Cancelado,0
CRED00542,CLI0088,2020-04-23,Express,Digital,1300000.0,12,3.08,Al día,0
CRED00543,CLI0112,2023-07-18,Express,Referido,,12,3.17,En mora,14
CRED00544,CLI0788,2023-08-18,Empresarial,Convenio Empresa,6500000.0,18,2.27,Al día,0
CRED00545,CLI0255,2020-07-04,Express,Digital,1500000.0,36,2.46,Al día,0
CRED00546,CLI0674,2022-01-18,Express,Convenio Empresa,2000000.0,36,2.92,Al día,0
CRED00547,CLI0681,2022-12-30,Express,Convenio Empresa,1400000.0,48,1.88,Al día,0
CRED00548,CLI0364,2021-11-27,Express,Digital,1500000.0,48,2.96,Al día,0
CRED00549,CLI0171,2020-06-13,Express,Digital,1500000.0,24,2.51,Al día,0
CRED00550,CLI0663,2022-07-30,Plus,Sucursal,3000000.0,36,2.73,Castigado,217
CRED00551,CLI0628,2021-08-16,Express,Digital,2600000.0,12,1.64,Al día,0
CRED00552,CLI0046,2023-08-19,Express,Digital,1100000.0,12,2.8,Al día,0
CRED00553,CLI0577,2021-02-19,Plus,Televentas,4500000.0,12,2.03,Al día,0
CRED00554,CLI0661,2020-12-27,Plus,Convenio Empresa,4600000.0,24,2.87,Al día,0
CRED00555,CLI0694,2023-02-09,Empresarial,Digital,7400000.0,18,2.37,Al día,0
CRED00556,CLI0663,2020-03-21,Empresarial,Digital,10000000.0,18,1.97,En mora,54
CRED00557,CLI0410,2022-02-25,Express,Digital,1100000.0,36,3.12,Al día,0
CRED00558,CLI0771,2023-09-15,Plus,Sucursal,6500000.0,24,2.8,Al día,0
CRED00559,CLI0340,2021-01-26,Express,Digital,1000000.0,24,3.18,En mora,137
CRED00560,CLI0441,2021-09-04,Empresarial,Televentas,8100000.0,24,2.12,Al día,0
CRED00561,CLI0109,2023-11-26,Express,Referido,1000000.0,18,2.6,Al día,0
CRED00562,CLI0011,2022-03-09,Empresarial,Digital,6500000.0,12,2.54,Cancelado,0
CRED00563,CLI0101,2020-08-06,Plus,Sucursal,7000000.0,18,,Al día,0
CRED00564,CLI0265,2023-07-15,Express,Sucursal,2000000.0,12,1.57,Al día,0
CRED00565,CLI0228,2023-11-11,Plus,Referido,4200000.0,36,2.0,Cancelado,0
CRED00566,CLI0523,2022-01-05,Empresarial,Digital,8100000.0,36,3.05,Al día,0
CRED00567,CLI0765,2022-09-23,Empresarial,Televentas,12900000.0,18,2.22,Al día,0
CRED00568,CLI0532,2020-06-22,Express,Convenio Empresa,1200000.0,24,3.13,Castigado,149
CRED00569,CLI0572,2023-07-19,Plus,Sucursal,5300000.0,36,,Al día,0
CRED00570,CLI0595,2022-06-15,Express,Digital,1100000.0,18,3.2,Al día,0
CRED00571,CLI0705,2021-01-23,Express,Convenio Empresa,1300000.0,12,2.69,Cancelado,0
CRED00572,CLI0590,2020-10-13,Express,Digital,2200000.0,24,2.82,Cancelado,0
CRED00573,CLI0227,2020-03-14,Express,Digital,2300000.0,36,2.17,Al día,0
CRED00574,CLI0457,2021-01-30,Plus,Televentas,4900000.0,24,3.04,Al día,0
CRED00575,CLI0384,2020-02-21,Express,Convenio Empresa,1100000.0,36,2.43,En mora,1
CRED00576,CLI0401,2023-04-29,Plus,Televentas,3400000.0,12,2.66,En mora,167
CRED00577,CLI0475,2021-05-03,Express,Televentas,1700000.0,24,1.66,Al día,0
CRED00578,CLI0791,2022-09-28,Express,Sucursal,1200000.0,18,2.57,Al día,0
CRED00579,CLI0696,2022-03-07,Express,Digital,2800000.0,36,2.99,Al día,0
CRED00580,CLI0603,2020-05-09,Express,Televentas,600000.0,48,1.8,Cancelado,0
CRED00581,CLI0708,2023-01-12,Express,Digital,1200000.0,18,2.75,Cancelado,0
CRED00582,CLI0513,2023-08-10,Express,Digital,1300000.0,12,1.54,Cancelado,0
CRED00583,CLI0155,2021-09-22,Plus,Convenio Empresa,1500000.0,18,3.07,Cancelado,0
CRED00584,CLI0354,2022-10-20,Express,Sucursal,900000.0,12,3.17,Al día,0
CRED00585,CLI0026,2022-12-29,Express,Televentas,2100000.0,18,2.1,Al día,0
CRED00586,CLI0495,2022-07-09,Express,Convenio Empresa,1600000.0,24,1.68,En mora,89
CRED00587,CLI0108,2020-02-03,Empresarial,Digital,15700000.0,60,2.62,En mora,162
CRED00588,CLI0303,2020-03-16,Empresarial,Digital,15600000.0,24,1.55,Al día,0
CRED00589,CLI0426,2021-11-25,Express,Televentas,1900000.0,18,2.32,Al día,0
CRED00590,CLI0088,2020-04-24,Express,Digital,1800000.0,18,1.96,Cancelado,0
CRED00591,CLI0119,2021-11-22,Express,Digital,1700000.0,18,2.3,Al día,0
CRED00592,CLI0748,2020-03-28,Empresarial,Televentas,4400000.0,18,1.53,Al día,0
CRED00593,CLI0146,2022-04-10,Express,Digital,900000.0,36,1.59,Al día,0
CRED00594,CLI0357,2020-08-30,Express,Digital,1700000.0,12,1.53,Al día,0
CRED00595,CLI0320,2021-03-09,Express,Televentas,2100000.0,60,2.55,Al día,0
CRED00596,CLI0352,2023-09-01,Express,Televentas,,24,2.45,En mora,155
CRED00597,CLI0467,2023-09-28,Express,Referido,1100000.0,24,1.9,Al día,0
